Lncbook_id,Noncode_id,UID,Lncbook_trans_id,chr,start,end,strand,exon_num,exon_pos,NONCODE_TRANSCRIPT_ID,transcript_id,Organism
HSALNG0007932,NONHSAG003260.2,ELH000074,HSALNT0016472,chr1,161323614,161362657,+,6,"161323614-161323670,161326651-161326768,161328396-161328497,161340594-161340655,161356678-161356840,161362329-161362657",,HSALNT0016472,Human
HSALNG0007932,NONHSAG003260.2,ELH000074,HSALNT0016473,chr1,161328402,161363187,+,3,"161328402-161328497,161340594-161340614,161362835-161363187",,HSALNT0016473,Human
HSALNG0007958,NONHSAG003269.2,ELH000075,HSALNT0016517,chr1,161601237,161605656,+,2,"161601237-161601364,161604943-161605656",,HSALNT0016517,Human
HSALNG0007958,NONHSAG003269.2,ELH000075,HSALNT0296209,chr1,161513176,161605099,+,5,"161513176-161513245,161513895-161513932,161517975-161518137,161601240-161601364,161604943-161605099",,HSALNT0296209,Human
HSALNG0008229,,ELH000082,HSALNT0017042,chr1,167431173,167435829,-,2,"167431173-167431746,167433024-167435829",,HSALNT0017042,Human
HSALNG0008544,NONHSAG056978.1,ELH000089,HSALNT0017656,chr1,173823609,173830490,+,2,"173823609-173823920,173828858-173830490",,HSALNT0017656,Human
HSALNG0008544,NONHSAG056978.1,ELH000089,HSALNT0017657,chr1,173823609,173834869,+,2,"173823609-173823920,173833257-173834869",,HSALNT0017657,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017659,chr1,173851285,173868952,-,11,"173851285-173864079,173864257-173864304,173864484-173864506,173864675-173864704,173865471-173865547,173865857-173865894,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173868009,173868754-173868952",,HSALNT0017659,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017660,chr1,173851321,173853164,-,2,"173851321-173851602,173853142-173853164",,HSALNT0017660,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017661,chr1,173858473,173863290,-,2,"173858473-173859067,173859894-173863290",,HSALNT0017661,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017663,chr1,173859075,173863290,-,2,"173859075-173859390,173859894-173863290",,HSALNT0017663,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017666,chr1,173859290,173868735,-,12,"173859290-173859305,173864257-173864304,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173868009,173868684-173868735",,HSALNT0017666,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017667,chr1,173859290,173868735,-,12,"173859290-173859305,173864257-173864304,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173868009,173868684-173868735",,HSALNT0017667,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017670,chr1,173859312,173869006,-,11,"173859312-173864075,173864257-173864304,173864484-173864704,173865229-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173868009,173868754-173869006",,HSALNT0017670,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017671,chr1,173859312,173865528,-,4,"173859312-173864502,173864675-173864704,173865229-173865282,173865510-173865528",,HSALNT0017671,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017679,chr1,173863884,173869006,-,14,"173863884-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173868009,173868684-173868852,173868932-173869006",,HSALNT0017679,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017696,chr1,173863902,173866149,-,3,"173863902-173864075,173864257-173865547,173865857-173866149",,HSALNT0017696,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017697,chr1,173863902,173867974,-,10,"173863902-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865547,173865857-173865894,173866177-173866206,173866528-173866796,173866991-173867043,173867960-173867974",,HSALNT0017697,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017700,chr1,173863901,173868882,-,13,"173863901-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867981-173868009,173868754-173868882",,HSALNT0017700,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017701,chr1,173863901,173867987,-,10,"173863901-173864075,173864257-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867987",,HSALNT0017701,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017702,chr1,173863901,173867987,-,12,"173863901-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867987",,HSALNT0017702,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017703,chr1,173863901,173867983,-,9,"173863901-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867983",,HSALNT0017703,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017704,chr1,173863901,173867043,-,10,"173863901-173864075,173864257-173864304,173864484-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043",,HSALNT0017704,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017705,chr1,173863901,173867043,-,11,"173863901-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043",,HSALNT0017705,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017706,chr1,173863901,173866206,-,7,"173863901-173864075,173864257-173864304,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206",,HSALNT0017706,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017716,chr1,173863901,173867991,-,12,"173863901-173864077,173864257-173864306,173864484-173864508,173864675-173864706,173865229-173865284,173865471-173865549,173865857-173865896,173866177-173866208,173866528-173866569,173866761-173866798,173866991-173867047,173867960-173867991",,HSALNT0017716,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017717,chr1,173863901,173867043,-,9,"173863901-173864304,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043",,HSALNT0017717,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017719,chr1,173863903,173867974,-,9,"173863903-173864075,173864257-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867974",,HSALNT0017719,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017720,chr1,173863902,173867987,-,9,"173863902-173864075,173864257-173864304,173864484-173864704,173865229-173865282,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867987",,HSALNT0017720,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017721,chr1,173863902,173867987,-,11,"173863902-173864075,173864257-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867987",,HSALNT0017721,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017722,chr1,173863902,173867987,-,6,"173863902-173864075,173864257-173864304,173864484-173864506,173866528-173866796,173866991-173867043,173867960-173867987",,HSALNT0017722,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017723,chr1,173863902,173867110,-,2,"173863902-173864075,173866991-173867110",,HSALNT0017723,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017724,chr1,173863902,173867110,-,10,"173863902-173864075,173864257-173864304,173864484-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867110",,HSALNT0017724,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017725,chr1,173863902,173864871,-,3,"173863902-173864075,173864257-173864506,173864675-173864871",,HSALNT0017725,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017726,chr1,173863902,173867043,-,10,"173863902-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043",,HSALNT0017726,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017728,chr1,173863902,173867987,-,8,"173863902-173864704,173865229-173865430,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867987",,HSALNT0017728,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017732,chr1,173863911,173867815,-,12,"173863911-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867722-173867815",,HSALNT0017732,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017737,chr1,173863927,173867829,-,10,"173863927-173864075,173864257-173864304,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867829",,HSALNT0017737,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017738,chr1,173863927,173867729,-,11,"173863927-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867729",,HSALNT0017738,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017739,chr1,173863927,173867729,-,10,"173863927-173864075,173864257-173864304,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867729",,HSALNT0017739,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017740,chr1,173863927,173867729,-,11,"173863927-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867729",,HSALNT0017740,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017744,chr1,173863980,173864901,-,3,"173863980-173864304,173864484-173864506,173864675-173864901",,HSALNT0017744,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017748,chr1,173864034,173867729,-,12,"173864034-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867155-173867729",,HSALNT0017748,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017749,chr1,173864145,173867974,-,8,"173864145-173864304,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867974",,HSALNT0017749,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017751,chr1,173864484,173867030,-,8,"173864484-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867030",,HSALNT0017751,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017753,chr1,173864631,173867043,-,6,"173864631-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043",,HSALNT0017753,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017757,chr1,173865168,173867988,-,6,"173865168-173865547,173865857-173865894,173866177-173866206,173866528-173866796,173866991-173867043,173867960-173867988",,HSALNT0017757,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017760,chr1,173865244,173867689,-,7,"173865244-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867689",,HSALNT0017760,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017768,chr1,173865818,173867987,-,3,"173865818-173866796,173866991-173867043,173867960-173867987",,HSALNT0017768,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017773,chr1,173865867,173867040,-,5,"173865867-173865952,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867040",,HSALNT0017773,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017776,chr1,173866216,173867987,-,4,"173866216-173866567,173866761-173866796,173866991-173867043,173867960-173867987",,HSALNT0017776,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0017777,chr1,173866216,173867989,-,4,"173866216-173866567,173866761-173866796,173866991-173867043,173867960-173867989",,HSALNT0017777,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296610,chr1,173863901,173867989,-,8,"173867960-173867989,173866991-173867043,173866528-173866796,173866177-173866206,173865857-173865894,173865471-173865547,173864257-173865282,173863901-173864075",,HSALNT0296610,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296611,chr1,173863901,173867989,-,11,"173867960-173867989,173866991-173867043,173866761-173866796,173866528-173866567,173866177-173866206,173865857-173865894,173865229-173865547,173864675-173864704,173864484-173864506,173864257-173864304,173863901-173864075",,HSALNT0296611,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296612,chr1,173865353,173867989,-,5,"173867960-173867989,173866991-173867043,173866528-173866796,173865857-173866206,173865353-173865547",,HSALNT0296612,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296613,chr1,173863900,173867989,-,11,"173867960-173867989,173866991-173867043,173866761-173866796,173866528-173866567,173866177-173866206,173865857-173865894,173865510-173865547,173864675-173864704,173864484-173864506,173864257-173864304,173863900-173864075",,HSALNT0296613,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296614,chr1,173864016,173867989,-,11,"173867960-173867989,173866991-173867043,173866528-173866796,173866177-173866206,173865857-173865894,173865471-173865547,173865229-173865282,173864675-173864704,173864484-173864506,173864257-173864304,173864016-173864075",,HSALNT0296614,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296615,chr1,173864955,173867989,-,8,"173867960-173867989,173866991-173867043,173866761-173866796,173866528-173866567,173866177-173866206,173865857-173865894,173865471-173865547,173864955-173865282",,HSALNT0296615,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296616,chr1,173863931,173867991,-,2,"173867960-173867991,173863931-173867043",,HSALNT0296616,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296617,chr1,173858559,173867045,-,8,"173866991-173867045,173866761-173866796,173866528-173866567,173866177-173866206,173865857-173865894,173865471-173865547,173864257-173864304,173858559-173859305",,HSALNT0296617,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296619,chr1,173863902,173864902,-,3,"173863902-173864075,173864257-173864506,173864675-173864902",,HSALNT0296619,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296620,chr1,173863884,173868952,-,12,"173863884-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173868852,173868932-173868952",,HSALNT0296620,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296621,chr1,173863884,173868952,-,12,"173863884-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867155-173868952",,HSALNT0296621,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296622,chr1,173863884,173868952,-,13,"173863884-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867155-173868848,173868932-173868952",,HSALNT0296622,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296629,chr1,173863904,173864906,-,3,"173864484-173864906,173864257-173864304,173863904-173864075",,HSALNT0296629,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296634,chr1,173863954,173864905,-,4,"173864675-173864905,173864484-173864506,173864257-173864304,173863954-173864075",,HSALNT0296634,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296639,chr1,173865249,173867991,-,7,"173867960-173867991,173866991-173867043,173866761-173866796,173866528-173866567,173865857-173866206,173865510-173865547,173865249-173865282",,HSALNT0296639,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296641,chr1,173866216,173867987,-,4,"173867960-173867987,173866991-173867043,173866761-173866796,173866216-173866567",,HSALNT0296641,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296642,chr1,173863942,173867986,-,12,"173863942-173864079,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173867986",,HSALNT0296642,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296643,chr1,173863942,173868094,-,13,"173863942-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867960-173868048,173868085-173868094",,HSALNT0296643,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296644,chr1,173863944,173867986,-,12,"173863944-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866207,173866531-173866567,173866761-173866796,173866991-173867043,173867960-173867986",,HSALNT0296644,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296645,chr1,173863942,173867986,-,12,"173863942-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865510-173865547,173865857-173865894,173866177-173866206,173866528-173866581,173866761-173866796,173866991-173867043,173867960-173867986",,HSALNT0296645,Human
HSALNG0008545,NONHSAG003504.3,ELH000090,HSALNT0296646,chr1,173863942,173867986,-,12,"173863942-173864075,173864257-173864304,173864484-173864506,173864675-173864704,173865229-173865282,173865471-173865547,173865857-173865894,173866177-173866206,173866528-173866567,173866761-173866796,173866991-173867043,173867981-173867986",,HSALNT0296646,Human
HSALNG0009325,,ELH000098,HSALNT0019350,chr1,193122692,193130554,-,3,"193122692-193122814,193124261-193124307,193130357-193130554",,HSALNT0019350,Human
HSALNG0009325,,ELH000098,HSALNT0297230,chr1,193121267,193125102,-,2,"193121267-193122814,193124261-193125102",,HSALNT0297230,Human
HSALNG0009325,,ELH000098,HSALNT0297231,chr1,193122338,193130659,-,3,"193130357-193130659,193124261-193124307,193122338-193122814",,HSALNT0297231,Human
HSALNG0009326,,ELH000099,HSALNT0019351,chr1,193207020,193217254,-,2,"193207020-193210716,193216937-193217254",,HSALNT0019351,Human
HSALNG0009329,,ELH000101,HSALNT0019354,chr1,193253829,193265208,-,4,"193253829-193254085,193254499-193258321,193258445-193262019,193262088-193265208",,HSALNT0019354,Human
